day,day_of_week,hour,month,year,timestamp,close,high,low,open,volume,average_true_range,chaikin_money_flow,commodity_channel_index,close_middle_band,close_upper_band,close_lower_band,exponential_bollinger_bands,information_coefficient,logarithmic_return,market_capitalization,middle_point,moving_average_convergence_divergence,percentage_price_oscillator,close_moving_average,awesome_oscillator,rate_of_change,relative_strength_index,volume_weighted_average_close,volatility_per_day,volatility_per_week,volatility_per_month,volatility_per_year,close_lag_1,close_lag_2,close_lag_3,ret_1,ret_2,ret_3,ret_6,ret_12,acc_1_2,acc_2_6,acc_3_12,slope_5,slope_10,slope_20,slope_5_norm,slope_10_norm,slope_20_norm,up_move,down_move,up_ratio_5,up_ratio_10,up_ratio_20,down_ratio_5,down_ratio_10,down_ratio_20,up_streak,down_streak,dist_to_roll_max_5,dist_to_roll_min_5,range_position_5,dist_to_roll_max_10,dist_to_roll_min_10,range_position_10,dist_to_roll_max_20,dist_to_roll_min_20,range_position_20,dist_to_roll_max_50,dist_to_roll_min_50,range_position_50,vol_5,vol_10,vol_20,vol_50,vol_ratio_5_20,vol_ratio_10_50,dist_to_ma_5,dist_to_ma_10,dist_to_ma_20,dist_to_ma_50,trend_strength_10,trend_strength_20,pos_ret_mean_10,neg_ret_mean_10,ret_asymmetry_10,pos_ret_mean_20,neg_ret_mean_20,ret_asymmetry_20,momentum
23,4,21,5,2025,1748034000,0.3522,0.3565,0.3495,0.3538,113251.12,0.00890605145115541,-0.01566733285683873,-74.8830247679267,0.36591117211098034,0.39065125955630503,0.34117108466565566,-0.15762428396510728,0.15643762293375701,-0.006791197578001733,39887.044464,0.353,-0.006843211309068176,-1.857866608732874,0.35894,-0.005940000000000001,-7.945635128071088,35.31662345700953,0.40091228779081967,0.027277839274242165,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3546,0.3616,0.3589,-0.006768189509306244,-0.025995575221238854,-0.0186681526887712,-0.010118043844856595,-0.07945635128071094,0.01922738571193261,-0.01587753137638226,0.060788198591939735,-0.0031300000000012316,-0.00039515151514906116,-0.0017766165413530515,-0.008728388176220032,-0.0011008845911516139,-0.004822324121841481,0,1,0.4,0.4,0.35,0.6,0.6,0.65,0.0,2.0,-0.03691550451452852,-2.8392843631763753e-12,0.0,-0.03691550451452852,-2.8392843631763753e-12,0.0,-0.09923273657519371,-2.8392843631763753e-12,0.0,-0.11795642374375659,-2.8392843631763753e-12,0.0,0.014794330542978372,0.017138128085420742,0.019979760450287473,0.01698759591636087,0.740465861893006,1.008861299079173,-0.017847183494094088,-0.018777511564554428,-0.04401286592824938,-0.07108984739954971,-0.0004403538364606456,-0.001687813442644518,0.006544320573253626,0.008156224624881215,0.802371302095737,0.006599750108759328,0.0099515328203584,0.6631893023147816,0
23,4,22,5,2025,1748037600,0.3463,0.3542,0.344,0.3514,231990.63,0.009067795019760988,-0.09474021355734323,-86.10990027954537,0.3640434414337441,0.39037433731011945,0.3377125455573688,-0.20397944307262925,0.0838366466655321,-0.01689374465372956,80338.355169,0.34909999999999997,-0.007548351951156218,-2.058427991438069,0.35824,-0.009140000000000037,-7.604055496264681,30.318478229269203,0.4008572728955069,0.027277839274242165,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3522,0.3546,0.3616,-0.016751845542305577,-0.023406655386350894,-0.04231194690265483,-0.04072022160664812,-0.07604055496264683,0.006654809844045317,0.017313566220297227,0.033728608059992005,-0.0034599999999975497,-0.0014606060606032853,-0.001735939849623237,-0.009754172304882147,-0.004077171897608331,-0.004740673574795172,0,1,0.2,0.4,0.3,0.8,0.6,0.7,0.0,3.0,-0.042311946905303266,-2.8875790647475696e-12,0.0,-0.053048947227090415,-2.8875790647475696e-12,0.0,-0.11341525857881862,-2.8875790647475696e-12,0.0,-0.132732281494784,-2.8875790647475696e-12,0.0,0.011417218380405655,0.017361536763538136,0.018109054260002633,0.017083579309597696,0.6304701623757532,1.0162704458993561,-0.023737032028011584,-0.03332961143637414,-0.05429023977537206,-0.08505331684927253,-0.0016308687590433323,-0.0014222020724385517,0.006544320573253626,0.008408418107683202,0.7783057988630988,0.0048938521981536694,0.010789125097473679,0.4535911997948745,0
23,4,23,5,2025,1748041200,0.3417,0.3484,0.3388,0.3455,376627.69,0.009134320642290864,-0.09402912338128874,-95.06358758003216,0.3619154946305304,0.39034808647354124,0.3334829027875196,-0.23239828370223845,0.07394295675780488,-0.013372292287130143,128693.681673,0.3436,-0.008381743030271838,-2.297296380819597,0.35601,-0.012409999999999977,-4.659598214285713,26.894388779996817,0.40076068333489206,0.027277839274242165,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3463,0.3522,0.3546,-0.013283280392723085,-0.029812606473594627,-0.03637901861252124,-0.0656275635767023,-0.046595982142857095,0.016529326080871543,0.03581495710310767,0.010216963530335854,-0.004809999999997032,-0.0019787878787866304,-0.0017000751879690437,-0.013692780687723012,-0.0055582367876775155,-0.004673938960958857,0,1,0.2,0.3,0.3,0.8,0.7,0.7,0.0,4.0,-0.055033185843321175,-2.92643687060945e-12,0.0,-0.06562756357925725,-2.92643687060945e-12,0.0,-0.10690015682408016,-2.92643687060945e-12,0.0,-0.144252441775246,-2.92643687060945e-12,0.0,0.010736342398492296,0.01341539922474318,0.018142922589666797,0.017134248665959667,0.5917647691455927,0.7829581258857518,-0.02727169210024105,-0.040195500129096895,-0.06057981772702492,-0.09556277858599815,-0.0016674710363032547,-0.0014021816882876569,0.003515732970649621,0.009736746146955511,0.3610788365256747,0.0048938521981536694,0.011402138221969166,0.4292047774245705,0
24,5,0,5,2025,1748044800,0.3388,0.3446,0.3387,0.3419,145596.91,0.008730030562004509,-0.09527432501561962,-90.14634719493742,0.3597140189514323,0.39013244165753386,0.3292955962453307,-0.24042855237826205,0.0916568676564308,-0.008523196343346879,49328.233108,0.34165,-0.00917050535117131,-2.5268482731016433,0.35366,-0.012009999999999965,-4.104160769883955,24.852657379324683,0.4007215988746668,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3417,0.3463,0.3522,-0.00848697688030442,-0.021657522379439853,-0.03804656445201593,-0.05600445806631371,-0.04104160769883958,0.013170545499135433,0.03434693568687386,0.0029950432468236476,-0.004209999999993457,-0.002498181818179863,-0.001769473684209919,-0.012142362713374811,-0.007063795221887688,-0.004893726655802382,0,1,0.0,0.3,0.3,1.0,0.7,0.7,0.0,5.0,-0.04455724760562729,-2.9515279109659787e-12,0.0,-0.07355756084475373,-2.9515279109659787e-12,0.0,-0.1144798745449177,-2.9515279109659787e-12,0.0,-0.15151515151727635,-2.9515279109659787e-12,0.0,0.0053330125303112964,0.013420671120049394,0.01777049513326765,0.0167760660103928,0.30010489240828225,0.7999891697454742,-0.022842639596726944,-0.04201775717061007,-0.06300127219684992,-0.10104965984467085,-0.0021191385665663065,-0.0014681179967407146,0.003515732970649621,0.010118410867952987,0.3474590047966114,0.0048938521981536694,0.01071281579102279,0.4568222111872619,0
24,5,1,5,2025,1748048400,0.3411,0.3455,0.3389,0.3389,95704.08,0.008476276741753943,-0.11352806230892921,-74.93558025099253,0.35794125524177206,0.3889713396773466,0.3269111708061975,-0.19360786788111647,0.08492541427075677,0.0067657266467007985,32644.661688000004,0.34219999999999995,-0.009500498561549275,-2.6294868639923474,0.35218999999999995,-0.009989999999999999,-6.291208791208784,29.73421664761436,0.4006968879045016,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3388,0.3417,0.3463,0.006788665879575051,-0.0017559262510974394,-0.015015882183078255,-0.056692477876106095,-0.0629120879120878,0.00854459213067249,0.054936551625008656,0.047896205729009544,-0.002969999999989099,-0.0030406060606038535,-0.001780676691728844,-0.008633218998838631,-0.008633425311891936,-0.004950931260266896,1,0,0.2,0.4,0.35,0.8,0.6,0.65,1.0,0.0,-0.03151618398912115,0.006788665876603428,0.17164179103196853,-0.06726825266867031,0.006788665876603428,0.08550185873288177,-0.1084683742835637,0.006788665876603428,0.05251141552391581,-0.14575507137704535,0.006788665876603428,0.03801652892499186,0.009007191148009496,0.013377620096803721,0.017990570510631153,0.016822574857821158,0.5006617851382881,0.7952183425588369,-0.00848787861459066,-0.03148868508750513,-0.051617477377416066,-0.09283845024815218,-0.0034533701247567747,-0.0017328259410934136,0.004194599558607126,0.008324317575101759,0.503897108713077,0.005233285492132422,0.010385504976673482,0.5039028437599152,0
24,5,2,5,2025,1748052000,0.342,0.3447,0.3403,0.3406,55767.17,0.007966742149034702,-0.10072581906821679,-65.36573897502994,0.35642304045684137,0.3874611404028077,0.325384940510875,-0.16580795618404964,0.09724847743097877,0.002635047638005032,19072.37214,0.3425,-0.009578977588921733,-2.661743240983203,0.35029,-0.007789999999999964,-5.603091360750755,31.736368025776528,0.4006827154675594,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3411,0.3388,0.3417,0.0026385224274405594,0.009445100354191327,0.0008779631255488862,-0.035532994923857864,-0.05603091360750756,-0.0068065779267507676,0.04497809527804919,0.056908876733056446,-0.0009199999999896136,-0.0030090909090884133,-0.0018556390977435622,-0.0026902158020554513,-0.00859028493271239,-0.00518016609273179,1,0,0.4,0.4,0.4,0.6,0.6,0.6,2.0,0.0,-0.012416979500397107,0.009445100351211932,0.4266666666097822,-0.06480721903455067,0.009445100351211932,0.11895910780227037,-0.10611604809433828,0.009445100351211932,0.07305936072892641,-0.14350112697434625,0.009445100351211932,0.05289256198259742,0.010159276777988925,0.011975667016682637,0.017593771056920914,0.016640651702052086,0.5774359996241457,0.7196633419402777,5.848294929511333e-05,-0.02366610522988455,-0.04527943722001759,-0.08807295416609828,-0.003436113973084956,-0.002072066437092716,0.0029969565793163343,0.008324317575101759,0.3600242965165435,0.00536521161350445,0.009265315203347174,0.5790641219617826,0
24,5,3,5,2025,1748055600,0.3508,0.3511,0.3432,0.3432,157409.98,0.008108399380405364,-0.038917289899797605,-36.08822338439939,0.35588751279428504,0.3856042811998303,0.3261707443887398,-0.05848628803370525,0.1321984915924143,0.025405523435422756,55219.420984000004,0.34715,-0.008829307566619038,-2.4580218278570367,0.3488,-0.0016499999999999848,-1.405283867341204,48.34267323179527,0.40064874219996466,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.342,0.3411,0.3388,0.025730994152046716,0.02843740838463793,0.03541912632821731,-0.003975014196479276,-0.014052838673412005,-0.0027064142325912144,0.032412422581117206,0.049471965001629314,0.00214000000000901,-0.0019539393939362526,-0.0017677443609014497,0.006241250583302523,-0.0056018904642507195,-0.00494840752136969,1,0,0.6,0.4,0.45,0.4,0.6,0.55,3.0,0.0,-2.850608638027552e-12,0.03541912632516131,0.9999999999166667,-0.029867256639850903,0.03541912632516131,0.526315789450601,-0.08311552535524536,0.03541912632516131,0.2739726027334712,-0.12146255948128848,0.03541912632516131,0.19834710743473824,0.015229567061134947,0.014539635670811804,0.01880002484993744,0.017082358426648975,0.8100822835016384,0.8511491977172427,0.023098460099675977,0.005733944951245018,-0.018013352557789686,-0.06278386321383178,-0.002240756185700288,-0.0022267833846163604,0.004268116936349253,0.008324317575101759,0.5127287489130121,0.006651761321106786,0.009211392313080251,0.7221233331837477,0
24,5,4,5,2025,1748059200,0.3514,0.3534,0.3487,0.3508,60258.13,0.0076823494578546914,-0.058848105151599994,-21.962114201923384,0.35546013062340076,0.38385536060653674,0.3270649006402648,-0.046675453939188705,0.14303205270163163,0.0017089152549687743,21174.706882,0.35105,-0.008093477121035753,-2.2568032377268334,0.34805,0.002999999999999947,-2.6592797783933513,49.31273407659673,0.4006359055248798,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3508,0.342,0.3411,0.0017103762827821445,0.027485380116959002,0.030196423336265044,0.01472711521801906,-0.02659279778393353,-0.025775003834176857,0.012758264898939942,0.056789221120198574,0.0034900000000071428,-0.0011387878787851343,-0.001510601503758587,0.010121222666890034,-0.0032719088601691204,-0.004244872363829942,1,0,0.8,0.5,0.45,0.2,0.5,0.55,4.0,0.0,-2.8457236567192012e-12,0.03719008264156676,0.9999999999206349,-0.028207964604457292,0.03719008264156676,0.5526315789231305,-0.0815473078957617,0.03719008264156676,0.28767123287014446,-0.11995992987948911,0.03719008264156676,0.20826446280647498,0.012539768447624356,0.013675900513756936,0.017901943806586298,0.017015051768633067,0.700469657507828,0.8037530945491717,0.019082419810280582,0.009625053868669298,-0.012546892785150088,-0.059195202272873115,-0.0016359544300845602,-0.001910192563723474,0.004439154564627468,0.00646486994042852,0.6866579845914987,0.005617172173032659,0.009211392313080251,0.6098070716678109,0
24,5,5,5,2025,1748062800,0.3525,0.3534,0.3506,0.3514,205912.13,0.007072055775622851,-0.056365356043116446,-16.271352769733106,0.3551782134211721,0.38224625253392064,0.3281101743084236,-0.030788868333140283,0.09906100504928275,0.0031254464993263975,72584.025825,0.352,-0.0073369891409231225,-2.0484542846621863,0.34714,0.0048599999999999755,-3.609515996718634,51.24932126896683,0.4005930697935819,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3514,0.3508,0.342,0.003130335799658379,0.00484606613454952,0.030701754385964675,0.03160667251975413,-0.036095159967186374,-0.0017157303348911412,-0.02676060638520461,0.06679691435315105,0.003220000000001377,7.272727274897933e-06,-0.0011365413533825687,0.009264587409345474,2.0950415610062175e-05,-0.0032073071265926218,1,0,1.0,0.5,0.45,0.0,0.5,0.55,5.0,0.0,-2.8368418725222e-12,0.033421284077884916,0.9999999999122806,-0.005922165823446401,0.040436835888310485,0.8670886075400551,-0.05949839914872068,0.040436835888310485,0.380555555544984,-0.11720510894285696,0.040436835888310485,0.22644628098799247,0.010097944362791728,0.013402942893568116,0.01769074296694224,0.017030431663561062,0.5708038594586119,0.7869995991621602,0.014213373227603299,0.015440456297126648,-0.005248899427121478,-0.0543411776093361,1.0475207805031087e-05,-0.0014432882069666797,0.003999889454150285,0.00646486994042852,0.6187115116605799,0.005272105013701955,0.009211392313080251,0.5723461594012424,0
24,5,6,5,2025,1748066400,0.3482,0.352,0.3461,0.352,168828.05,0.00698804880366999,-0.052122645448364036,-31.34877470091318,0.35451362166677475,0.3806013026993337,0.3284259406342158,-0.07258169370180864,0.13135960111811862,-0.012273594918234626,58785.92701,0.34904999999999997,-0.007003706659171938,-1.9594443169922153,0.34650000000000003,0.002549999999999941,-2.981331847311225,43.715766290288265,0.4005548703707195,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3525,0.3514,0.3508,-0.012198581560283639,-0.009106431417188365,-0.007411630558722848,0.02774498229043698,-0.029813318473112305,-0.0030921501430952736,-0.03685141370762535,0.022401687914389457,0.0014099999999940848,0.0005624242424256188,-0.0009018045112776933,0.004040346151613401,0.0016231579867936382,-0.002554469907019627,0,1,0.8,0.5,0.45,0.2,0.5,0.55,0.0,1.0,-0.012198581563085842,0.018128654967783264,0.5904761904199556,-0.012198581563085842,0.027744982287403408,0.6861313868112332,-0.047853431777282296,0.027744982287403408,0.349442379169166,-0.1279739544224192,0.027744982287403408,0.15537190082387847,0.013622387632113007,0.012565290470754215,0.01738212536205294,0.017054674807002835,0.783700919627956,0.7367651750743441,-0.0022350851080225054,0.004906204903304845,-0.013681556810997031,-0.06396339726161171,0.0008115789933968191,-0.0011495114581588322,0.003999889454150285,0.005748887388492297,0.6957675778205716,0.005272105013701955,0.00880198004242742,0.5989680716941321,0
24,5,7,5,2025,1748070000,0.3436,0.3504,0.3424,0.3485,161643.11,0.0071145427032112424,0.005398038534561624,-45.025724807744766,0.35347422912708193,0.37914453612321697,0.3278039221309469,-0.11351460570006738,0.03542132340424772,-0.013298837223988365,55540.572596,0.3464,-0.007029725151712463,-1.9723779867230686,0.34564,0.0007599999999999829,-4.97787610619468,37.00189392774556,0.4005151399322971,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3482,0.3525,0.3514,-0.013210798391728895,-0.025248226950354558,-0.022196926579396647,0.007329228965112788,-0.049778761061946786,0.012037428558625662,-0.032577455915467346,0.027581834482550138,-0.0017600000000052062,0.0007842424242438607,-0.0009517293233072717,-0.005038648726023955,0.002268957366744566,-0.002701550777213575,0,1,0.6,0.5,0.45,0.4,0.5,0.55,0.0,2.0,-0.02524822695311968,-2.9103386367523854e-12,0.0,-0.02524822695311968,0.014167650528293718,0.3503649634780777,-0.060432048129449134,0.014167650528293718,0.17843866170340453,-0.1394941147028812,0.014167650528293718,0.07933884297389567,0.015754436779844293,0.013008580870023255,0.014813756180105175,0.016993111926039174,1.0635004780177866,0.7655208137200701,-0.016318350990505714,-0.0059020946678453035,-0.024667177612124336,-0.07453295697204598,0.001134478683372283,-0.0012156978497461087,0.003999889454150285,0.006393148276734562,0.6256525393100473,0.005272105013701955,0.007274686450807888,0.7247192093608026,0
24,5,8,5,2025,1748073600,0.3469,0.3471,0.3425,0.3437,82921.25,0.0068002248653098365,0.07418327501070596,-41.722487061605065,0.35284811206735983,0.37758446234394055,0.3281117617907791,-0.06837977803596945,-0.11266978831588802,0.009558363865603697,28765.381624999998,0.3448,-0.006706751319352944,-1.8854851484583945,0.3457,-0.0009000000000000119,-2.1714608009024365,44.10737528903286,0.4004959606128978,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3436,0.3482,0.3525,0.009604190919674016,-0.0037334865020104413,-0.015886524822695036,0.014327485380116745,-0.02171460800902436,0.013337677421684457,-0.018060971882127186,0.005828083186329325,-0.0017900000000076943,0.0008969696969700525,-0.0010127819548864166,-0.0051360036726803586,0.002594647662619201,-0.002877466701376649,1,0,0.6,0.6,0.5,0.4,0.4,0.5,1.0,0.0,-0.015886524825486803,0.0096041909167357,0.37078651681226926,-0.015886524825486803,0.023907910268524457,0.5912408758692527,-0.051408258137677354,0.023907910268524457,0.3011152416244933,-0.13122965189298463,0.023907910268524457,0.13388429751844813,0.010053003378862783,0.012433441948583453,0.014736825399699107,0.01706493992012697,0.6821688596775988,0.728595705935679,-0.004648226790414767,0.0034712178160154483,-0.014404636761614853,-0.06396550514815202,0.0015567885975715206,-0.0014387333506883245,0.004960308546117687,0.004717963722504004,1.0513664022905402,0.005752314559685656,0.006563190915093603,0.8764508961000057,0
24,5,9,5,2025,1748077200,0.345,0.3489,0.345,0.347,134118.08,0.0064376967571461085,-0.08868810443709735,-34.955817782391726,0.35210067282284935,0.3760998121243456,0.3281015335213531,-0.08162967106771338,-0.027506064916890307,-0.0054921369443442815,46270.73759999999,0.34695,-0.006528845880104217,-1.8395707978300055,0.34603,0.0009199999999999764,-2.044293015332209,41.03280263373262,0.400463870044852,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3469,0.3436,0.3482,-0.0054770827327760285,0.004074505238649495,-0.009190120620333198,-0.016533637400228174,-0.020442930153322103,-0.009551587971425524,0.02060814263887767,0.011252809532988906,-0.0016300000000106962,0.0005921212121202327,-0.0009224060150375278,-0.004694159659042744,0.0017111846143933228,-0.002627787633282719,0,1,0.4,0.6,0.45,0.6,0.4,0.55,0.0,1.0,-0.021276595747457328,0.004074505235727388,0.1573033707688381,-0.021276595747457328,0.01829988193324006,0.45255474449251337,-0.05660377358748547,0.01829988193324006,0.23048327136689561,-0.13598797896534942,0.01829988193324006,0.10247933884128106,0.009867496529931496,0.01171414126453114,0.012808554802998653,0.01665742841428725,0.7703832853063953,0.7032382773910384,-0.006450869718331864,-0.0029766205271133384,-0.01715001994468368,-0.06685636079642632,0.0010267107686359937,-0.0011825044349772237,0.004960308546117687,0.003937343956509298,1.2598108267014343,0.004238020758383654,0.006837045051732405,0.6198614643748678,0
24,5,10,5,2025,1748080800,0.349,0.3497,0.3443,0.3451,62923.4,0.006307984662502847,-0.08109160788527976,-25.635636640504906,0.35180537064924466,0.37470937933454007,0.32890136196394926,-0.03225067384937856,-0.022252774879530066,0.011527505171067414,21960.2666,0.347,-0.005995970155563524,-1.6915144141232734,0.34705,-5.0000000000050004e-05,0.7796708056598268,49.571706336308,0.4004499119700564,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.345,0.3469,0.3436,0.011594202898550732,0.006053617757278751,0.01571594877764837,-0.006829823562891302,0.007796708056598378,0.005540585141271981,0.012883441320170053,0.007919240721049992,0.0002999999999954639,0.0002721212121203583,-0.000773157894736527,0.0008657009291700763,0.0007840980035141166,-0.002206784246647886,1,0,0.4,0.7,0.5,0.6,0.3,0.5,1.0,0.0,-2.865263581952604e-12,0.01571594877469229,0.9999999998148147,-0.009929078016993054,0.02316036352675699,0.6929824560795618,-0.045665846324731585,0.0301062573759443,0.37918215611973205,-0.1259704482866868,0.0301062573759443,0.16859504131952716,0.011845076085584333,0.011623618984066372,0.013181033199377877,0.01650982767156236,0.8986454935296541,0.7040424173163017,0.007098747616416379,0.0056187869154138426,-0.0038675058183732514,-0.053600386155302826,0.0005488686024598816,-0.001103392123323943,0.006119728835972759,0.0030886462684788563,1.981362804943453,0.004817730903311191,0.006603528568215921,0.7295691769655249,0
24,5,11,5,2025,1748084400,0.3477,0.3507,0.3475,0.3494,176972.99,0.0059194865796899955,-0.08161778602400448,-18.841943461504084,0.35141438296836425,0.37334033042708026,0.32948843550964824,-0.042700722521872125,-0.04548092844475533,-0.0037318831886113506,61533.508623,0.34909999999999997,-0.005613848489264495,-1.5859594751252715,0.34771,0.0013899999999999468,1.7559262510974554,47.018467919006866,0.4004097043407886,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.349,0.345,0.3469,-0.0037249283667620814,0.007826086956521872,0.0023061400980111113,-0.013617021276595698,0.017559262510974616,-0.011551015323283953,0.02144310823311757,-0.015253122412963505,0.0010300000000044917,-8.909090909131726e-05,-0.000725112781954426,0.0029730977947163106,-0.000256221877688479,-0.0020720468122656208,0,1,0.4,0.6,0.5,0.6,0.4,0.5,0.0,1.0,-0.003724928369616687,0.011932479624528813,0.7592592591186598,-0.013617021279393904,0.016666666663693874,0.542857142805443,-0.04922067268512653,0.02626918535706535,0.33085501857506144,-0.12219136581892898,0.02626918535706535,0.15532286212643445,0.01054478287750647,0.01172105109801083,0.01263603906349108,0.01645679206657698,0.8345006551252826,0.7122318280428138,0.0036369934158768658,-2.875960139181455e-05,-0.006429489929971499,-0.054479596667551755,-0.00015373312661308742,-0.0010360234061328104,0.0054408622480152545,0.0034611391051550646,1.5719860084038746,0.004817730903311191,0.005892728340128411,0.8175722049981067,0
24,5,12,5,2025,1748088000,0.3467,0.3484,0.345,0.3477,145960.74,0.005604550757228748,-0.22541073041616383,-29.03837493949164,0.35096539411423433,0.3720135618886249,0.32991722633984377,-0.04903517275133215,0.04323997732596225,-0.002880186322837947,50604.588557999996,0.3467,-0.005330262015790732,-1.508138882493921,0.34818000000000005,-0.0014800000000000368,2.3317591499409733,44.96296997414482,0.40037596041403867,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3477,0.349,0.345,-0.002876042565429948,-0.0065902578796560585,0.004927536231884133,-0.004307869040781176,0.023317591499409707,0.0037142153142261103,-0.0022823888388748825,-0.018390055267525574,0.0002300000000009561,-0.0005248484848496474,-0.0005970676691725756,0.0006627096179343439,-0.001507405608731518,-0.0017096444204357123,0,1,0.4,0.5,0.45,0.6,0.5,0.55,0.0,2.0,-0.006590257882502448,0.004927536228971352,0.4249999998937583,-0.016453900712009917,0.009022118739787421,0.348314606702437,-0.051955154500815004,0.023317591496389456,0.29368029738685236,-0.12471598081513569,0.023317591496389456,0.13787085514593622,0.008095910242360605,0.011815953203614225,0.012086296458230523,0.016409612533645566,0.6698421033829277,0.7200629008556564,-0.001037284622252499,-0.0042506749411102,-0.007258722639462589,-0.054726096869295415,-0.000753702804365759,-0.0007693399891960705,0.0051770100052711985,0.0037487433616980592,1.3809987786267615,0.004086983292293766,0.006036530468399909,0.6770417730865943,0
24,5,13,5,2025,1748091600,0.3446,0.3479,0.3444,0.347,86170.52,0.005341481912575155,-0.2826611710185759,-33.69151027757079,0.3503591661033549,0.37074379194351037,0.3299745402631994,-0.06620764628506452,-0.04460828581097175,-0.0060755285971484645,29694.361192000004,0.34614999999999996,-0.0052148565221484255,-1.4782227749613108,0.34756,-0.0014100000000000223,1.0260920551158026,40.65628175664737,0.4003552803671465,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3467,0.3477,0.349,-0.006057109893279455,-0.008915731952832906,-0.012607449856733455,0.0029103608847496076,0.010260920551158126,0.0028586220595534506,-0.011826092837582514,-0.02286837040789158,-0.0003100000000007697,-0.0005454545454568743,-0.00040330827067648904,-0.0008944027697630562,-0.0015693823957167253,-0.0011583326746950737,0,1,0.2,0.4,0.4,0.8,0.6,0.6,0.0,3.0,-0.012607449859562525,-2.901900941765234e-12,0.0,-0.022411347520503666,0.0029103608818310533,0.11235955054917364,-0.04701327433891844,0.017119244388969612,0.2543859649011248,-0.13001767230716976,0.017119244388969612,0.10122164048689013,0.007326363956271789,0.008306026544742532,0.011585153861295164,0.016417445716174744,0.6323924605020605,0.5059268468330228,-0.005770340452954992,-0.00851651513693008,-0.01028203802915062,-0.05792941305377963,-0.0006277529582866901,-0.0004633330698780295,0.002603910590066527,0.004354454351026005,0.5979878027323907,0.00343601376320789,0.006339385963063882,0.5420105011251316,0
24,5,14,5,2025,1748095200,0.3486,0.3491,0.3434,0.3445,59779.83,0.005386296673503265,-0.24236109559398572,-22.974793791144464,0.35019162647446395,0.369610204772074,0.3307730481768539,-0.01829741333174373,0.034037622773248455,0.011540808992091322,20839.248738000002,0.34625,-0.0047459222291563186,-1.3464783501458406,0.34728000000000003,-0.0010300000000000309,1.9298245614035072,50.976352337600034,0.4003419714293346,0.014175311930827142,0.023324493574699817,0.02252767602418331,0.019864325653934256,0.3446,0.3467,0.3477,0.01160766105629718,0.005480242284395809,0.0025884383088869978,0.004900547708273306,0.019298245614035148,0.006127418771901372,0.0005796945761225025,-0.01670980730514815,-0.00038999999999056456,-0.00023272727272762606,-0.00022804511278134916,-0.0011228837958926687,-0.0006701430336528332,-0.000655933478436694,1,0,0.4,0.4,0.45,0.6,0.6,0.55,1.0,0.0,-0.0011461318080194793,0.011607661053361529,0.9090909088843067,-0.011063829790039392,0.014551804420795955,0.5617977527458682,-0.035951327436294256,0.028925619831673854,0.42982456138465847,-0.11991921232234293,0.028925619831673854,0.17102966840888303,0.008743059475231109,0.009295032941544098,0.011399101745394472,0.016536693271238467,0.7669954764634443,0.5620853449067988,0.003685362199114195,0.003800967516114362,0.002689370511835598,-0.04472213088061838,-0.0002680572134611333,-0.0002951700652965123,0.003593639067418031,0.004354454351026005,0.8252788471065293,0.00401639681602275,0.005409662145727262,0.742448734705658,0
